,Experience,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,SavingsAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,InterestRate,MonthlyLoanPayment,RiskScore
1946,0.4032192777986373,0.35332378252839897,-0.2867392340447346,0.725541673304846,1.4380554311967955,0,0,0.2371474582064844,0.815013626506631,0.7586862363763252,-0.37982550950465777,-1.0278967734667523,-0.5269432858474311,1.0985913005550358,-0.3981391184617779,0.9311828045133679
1947,0.2232134927949859,-0.12699761104801827,-0.4474992501068117,-2.1804617576722864,-0.0022033248498601068,0,0,-1.2304857101868159,-0.5701167376005829,-0.05812834352507822,-0.305957115230628,0.38090077821922474,-0.3086596747477457,0.0798864125069877,-0.09199576372893689,-1.2706963691851556
1949,0.28521067969178093,-1.330933556437262,0.22193101303913343,-0.024063940526822085,0.7988729171906338,0,0,-1.2304857101868159,1.1985053546582511,0.6066563646084236,0.46553167596926376,-0.22710352279698376,0.3445803986423336,1.081614767344022,2.2254359626049367,0.5286167411313221
1951,0.9060013848968717,-0.12699761104801827,0.03052819851504981,0.3161468806418663,0.42652355541273035,0,0,1.011326308808998,-0.7452129656941634,-0.49943085783725544,-0.4900505887303585,0.6307869327215108,-0.287832798827695,0.8549812279728013,1.1967716086889317,0.5286167411313221
1953,-0.3800309718026045,-0.12699761104801827,-0.5104371768127103,-1.2269759934104874,0.5271769221261178,0,0,0.03710330214644744,-1.6607364840732308,0.21646221493354326,0.8204765188554387,-0.09267861619060953,0.1793439818616927,-0.6692841665902814,0.2987412107770164,0.39607032621568317
1954,-0.3800309718026045,-1.330933556437262,-0.6838818802468621,0.3485440752610141,0.7530845326449289,0,0,0.8214236903964233,-2.425203544192366,-1.2269707395897456,1.1304128319736968,-1.1722432971709031,-0.8093355579106276,-0.7307529000423406,-0.01276360369517267,0.6619907452104249
1955,1.15965832367103,-0.12699761104801827,0.7999482278989547,0.09844785634730835,0.20236388381043488,0,0,2.106955642528715,-0.42419820962383137,0.03455568311819734,1.5608679677158346,0.8872793682146497,-0.3642244789775421,1.3651824079287807,0.8790550261604849,0.0034986852422992805
1958,0.9502854880791819,-0.6753585763329861,0.6789799287800882,0.835767747157931,-0.19592696387675199,0,0,0.03710330214644744,0.3954073412091784,-0.38652754666218647,-0.8270857028116808,-0.5910086259195422,1.785819186306369,0.00968907442919379,0.5976014479521818,0.39607032621568317
1960,0.2232134927949859,-0.6753585763329861,-0.4724399222222943,0.22264800617137942,-1.7771675662925455,0,0,-2.158056916123049,0.21482077202852876,-0.29352644362598196,1.055312654304348,2.4299976464663935,0.9166628432051059,-0.3557102983959836,0.8583529095938264,-1.834971984354323
1964,0.45955041550622583,0.7855688599111644,0.46521415768717733,0.4490921859741173,-1.0628918205582547,0,0,-1.9184460169696682,-0.41508613820978507,0.45084359722149003,-0.8912652724579373,0.916131348913786,0.9700798300096665,0.926610991477634,0.597001755314321,-0.3812432080550123
1967,0.15896656892507,0.35332378252839897,-0.2639721053425117,0.8672955382771651,-1.0333465315376098,1,0,1.011326308808998,0.4083484522276417,0.045415274788011634,-0.990439619155768,0.9221755337796618,-1.840858468182633,0.39284761527478923,0.17787350494506501,1.2035718383525928
1974,-0.04979170631887237,-0.12699761104801827,-0.3155627123868074,-0.26180272174363184,-0.9912916530207854,0,1,1.3845124571843863,-0.7529534584406709,0.9600295159394905,1.189994916420886,-0.3421654162785054,1.7737572844203688,-0.16930389063970966,0.22974303973473723,0.5286167411313221
1977,0.8608141700188058,-0.12699761104801827,-0.43514326847303214,1.0636660760202685,1.5129347412316139,0,1,-1.01014319085766,-0.33428055570273,0.7593142001321228,1.896323347429051,0.8256980448390663,0.7524548610726098,-0.22848259332950863,0.23434927128483907,1.8980776964433006
1979,0.5675226230525532,0.35332378252839897,0.2876882503801063,0.12691423415945302,-0.7564288207320984,0,0,-0.5810600156424354,0.16720409498144995,0.1089035098745327,0.1511958904730566,0.6883920030792166,-0.4797689622322461,-1.2603254498600476,-0.2754731705924481,-1.5558538967816113
1980,-0.8178203008208808,-0.6753585763329861,0.3763201537459228,-0.3883047703163191,-1.139860920865353,0,0,0.03710330214644744,-1.1222098681096242,0.3021198690897753,-1.156215960909923,0.061020648792391934,-0.04113599417930471,0.23953719266608856,0.44711767526391255,0.0034986852422992805
1982,-0.20576521948721177,0.7855688599111644,-0.13249143213684497,-1.2567379819622766,-0.9603784918542905,0,0,0.2371474582064844,0.08316469434204153,0.43792440598503485,-0.42660671637541525,2.2667660627387076,1.5556793501806359,-0.6149516954635185,0.322712965644567,-1.834971984354323
1984,0.6699479846978064,-0.12699761104801827,0.7142791443042086,1.0086843087423436,-0.7826503708064372,0,0,0.8214236903964233,0.8650825211698281,0.030954545853760635,0.048771929147220595,-0.679897471692999,-1.201400294286137,0.38742784469808245,-0.42920722629239816,0.2643615490789512
1985,0.45955041550622583,1.5488924228663394,-0.6838818802468621,0.016486708586715783,-0.40253650943418556,0,0,-0.5810600156424354,0.13774267910077395,-0.7247996326484346,-0.621146670411569,0.90885181483426,1.3474889206778318,0.5554312573929215,-0.8799087270815844,-0.3812432080550123
1988,-0.6927163234039646,-0.6753585763329861,-0.9516541220646649,-0.8633810068421586,-1.0800350713690812,0,0,-1.2304857101868159,-1.8079853373594206,0.5121866271787907,1.1655455387980234,0.20150396283096003,0.38547619523680854,-0.8855897135476197,0.22277420040845594,0.0034986852422992805
1990,0.8146732995434496,-1.330933556437262,-1.496481734530706,1.4772459523598027,0.7125182566415174,0,0,0.2371474582064844,0.3655497893254281,-1.165006684816392,-0.5838850190243372,-0.06141098440347393,0.08401705989076527,-0.799855359551889,1.3247764204779404,0.6619907452104249
1992,0.9060013848968717,-1.330933556437262,-0.6153993085435342,-0.3035637002216428,1.141571963847165,0,0,1.9291328808228327,-0.224745749583883,-1.3003530862178785,-0.26750498623397734,0.11196371038552211,1.9918172267645804,-0.8406740680839231,-0.3884077027305787,-0.7826445843146494
1993,0.7675234723714265,-0.6753585763329861,-0.30398406134513656,1.0133163488317363,1.3318915400867963,0,0,-0.16582950207313726,-0.9093986573149933,1.9893334048505706,-0.44225313343773726,1.0287854922193085,0.8307431516314305,-1.3322574430581489,1.163007181118509,-1.6495766807749814
1995,0.7675234723714265,-1.330933556437262,-1.0081208686470455,-0.12120107285189992,2.356506225346413,0,0,-2.158056916123049,1.2693486128596645,-0.44916515112432887,1.2978586715450415,-0.3758791813589704,-0.4890734711103322,-0.38584415402662997,0.47801291737071233,1.3409430330433543
1996,0.4032192777986373,0.35332378252839897,-0.582009350124462,0.39055426871442933,0.07218024606722771,0,0,1.011326308808998,1.0607094880462866,0.9393744494411803,-0.012727920327732442,0.65146172465458,-2.017174771806199,0.1048343446619702,0.6123626219896241,-0.7578365330127095
1999,-0.47607198732293726,1.1815388777494322,-0.6019770439044135,-1.0553985938041701,0.3675484835889757,0,0,-1.01014319085766,-0.9252199204249107,2.47533844990356,-1.524449939149923,0.7000005325010539,0.7155128235310204,0.46445948857624475,-1.0012102489043155,-1.6495766807749814
2001,0.15896656892507,0.7855688599111644,0.9889439117457928,0.7528547711109902,-1.116862755515678,0,0,-0.7937558706366962,-1.9312927201040602,1.122900980416878,-0.4846746162006869,0.8859556866675709,-0.16882080417104464,-0.26070004979286737,-0.4153454276630084,-2.3740104016218644
2003,-0.04979170631887237,-0.6753585763329861,-0.13780292310666853,-0.2080784581095936,-1.1123214875920975,0,0,0.2371474582064844,-0.5909246555722423,-0.5372020541020334,0.6273652976137083,1.306730282965687,-0.5270907626380981,-1.4464351685467045,-1.0141847568977995,-1.2706963691851556
2015,0.09223953619824254,0.35332378252839897,0.4809683332079216,-1.5253600780028496,-0.3793500375103314,0,0,1.198989298665269,0.25848044105597195,0.39328193115521204,0.4407895216569613,1.1428012955322242,1.2835469025737982,0.803933784977524,-0.17451262830772749,-1.5558538967816113
2016,-0.04979170631887237,1.1815388777494322,0.15397750744624572,0.28580966550263454,1.537503768518846,0,0,-0.16582950207313726,1.0469389520668457,0.0077110497711254476,-0.20526552349411467,-0.7123146349532712,-0.7546228209037567,1.4004024592507336,-1.0649553827535343,1.0669821996288231
2018,0.7675234723714265,-1.330933556437262,-0.4228622780350421,-0.7863670379334884,-1.2880835317955797,0,0,1.198989298665269,-0.5434112932755558,0.40955721299911085,0.9878546208073249,0.11379270261251727,-0.10179099187924126,-1.5066307680179534,0.38940664797825725,-0.12563367254940278
2025,0.4032192777986373,1.5488924228663394,0.7695193560124609,-1.8176051825363835,0.7617762802206858,0,0,-0.16582950207313726,0.6077666441841616,-0.1542736791740953,0.6247183946559349,-0.9049855625378366,-1.4691945842912417,0.6298501010537659,-0.15780376591342268,0.5286167411313221
2026,1.3520749337750564,0.35332378252839897,-0.8890010443582195,-0.6188703456945086,-1.3650435059623813,0,0,1.7495017103140669,1.643559339531331,0.3162549902802085,-0.1252501810366843,0.15091216537051697,0.15498348347983573,-1.549467416265644,-1.1906271425774888,-1.742619273403163
2027,0.8146732995434496,1.8929312549191972,-0.47872343324698313,1.9132756164457219,-0.285796567557366,0,0,0.6291732354290944,0.09383530954155152,-2.515257369745202,-0.6783067342642234,-1.7322613113985548,0.980605191593808,-0.26176878750346416,-1.0980052513564091,0.2643615490789512
2035,1.6653882729720295,-0.6753585763329861,0.03541754099084099,-1.2598813248718284,-0.024605234591518286,0,0,-0.3718211221093984,-1.4510507076308947,-1.0538394925376424,0.015621717814757796,0.8809524595135864,-0.29336233928475913,-2.036553372772119,-0.027427466381316726,-1.5558538967816113
2038,0.09223953619824254,0.35332378252839897,1.9699971671479333,0.018264162870485965,0.7134997379444377,0,0,-0.16582950207313726,-0.7586207960856051,-1.4268268144893628,0.298585220016524,0.733141069115391,-0.7032265896222923,-0.5411561866111576,0.004839672457160504,0.0034986852422992805
2041,-0.20576521948721177,0.35332378252839897,0.04516106585891219,0.16373724239362059,-0.8073723958673955,0,0,1.198989298665269,0.39585637292430903,-0.3621942973832226,-0.08976707595456289,2.1296548489681117,0.14282281987211556,0.7873568052927171,-1.3167277535947797,-1.5558538967816113
2043,0.3451556622925206,-1.330933556437262,0.8066491352907323,-0.7130483770453134,0.006785152846797032,0,0,-0.7937558706366962,-0.06237632224579246,-0.05811012146885998,-0.718962675020567,-0.12957100350923695,-1.5187869903886948,-1.1250250923746523,-0.9202869358542514,0.5286167411313221
2046,0.3451556622925206,-2.195824283211745,-0.896726984379608,-0.6029240073698852,0.37241809413222193,0,0,0.8214236903964233,-0.23816970174729704,0.0965429435520425,-0.5109427626171522,1.4463405767529907,0.15684986188266636,-2.500755409474846,1.5598551569477708,-1.5558538967816113
2047,0.09223953619824254,0.35332378252839897,-0.5232632501943378,1.1919890160194833,-0.13158994828235193,0,0,-0.5810600156424354,-0.4557098423299884,-0.8786529252843893,0.6104663204633975,-2.026641353789542,-0.7952843492017563,1.5018681555092086,0.16818508072462596,0.5286167411313221
2052,-0.5796911620952079,-2.195824283211745,-0.02908077057694082,-2.0665468876166373,-0.7295903725113225,0,0,-0.5810600156424354,-0.34221444888097236,-0.09323680988120811,1.5117116009387275,0.13623160324184763,-2.100799465639008,-1.197639846325508,1.471351562365675,-0.3812432080550123
2055,-0.20576521948721177,-0.6753585763329861,-1.7520271128438574,-0.2179483915896032,0.9107228138767024,0,0,0.2371474582064844,-0.8897655420122941,-0.13170509252988796,-1.8340893707114643,-1.9329211206183738,0.14615619357646867,-0.5336925721843705,0.06585114537380111,0.9311828045133679
2056,-0.04979170631887237,-0.12699761104801827,1.8588188024026269,0.9128952601099907,2.083809043797648,0,1,1.7495017103140669,-0.8665457388353716,-0.3479048517101172,0.3231699022416848,0.2789220538023681,-1.1878107834489904,0.48545866321181413,-2.0756912869742297,1.8980776964433006
2060,0.8608141700188058,-0.6753585763329861,-0.054443711556705805,0.26855891056265885,-1.0132620362797458,0,1,-0.16582950207313726,0.39045469857946624,1.8251682644137608,-0.5144928089068552,1.161880967250331,-0.376335919796002,0.2733567822944327,0.6918769604896536,-1.4614602758056305
2061,0.022761109526782296,-0.12699761104801827,-0.5040545188411509,1.2843067384710771,1.1903640355339564,0,0,-1.01014319085766,-2.1813586616955063,-0.18096024371592104,1.1751093055665174,-0.5246492904951955,-1.4026793593771667,-1.5757775594028844,0.42462471845868344,0.796182588252556
2062,0.5675226230525532,1.1815388777494322,-0.6493503683091567,2.0626331054312916,0.9693956595885003,0,0,-0.7937558706366962,-1.7681032791039888,-2.357078495195692,-0.300625930749452,0.8075092445373295,0.8896637073077415,-0.09253723821912212,-0.48081105308801314,-0.5831286402512728
2063,0.022761109526782296,-0.12699761104801827,-0.769249969342938,-1.8846811471450113,-0.718885182147631,0,0,-1.01014319085766,-0.3000095493385144,-0.13885730214027095,1.6891947247719474,-0.966191047941152,-0.4121637542708488,-0.5580523124981347,-0.506382955268839,-0.3812432080550123
2064,0.28521067969178093,0.7855688599111644,-1.9512406724619902,0.6106233841671339,0.28145621636799784,0,0,-0.3718211221093984,-0.4050579539506192,2.161775911272133,0.4443449903841846,0.025868408257311164,1.7284153101840771,0.4543670059138596,-0.07494026506122034,-1.4614602758056305
2068,1.0363259603184583,0.35332378252839897,1.8265029503415537,0.44568453876340003,-0.08898248571263707,0,0,1.3845124571843863,-0.31905663169793685,1.3691340060877903,0.20155745842460648,0.6390967221136324,-0.7864806684080901,-1.3029455439322557,-1.0255638966668743,-1.9266247676160089
2074,-0.3800309718026045,0.7855688599111644,-1.5493291089917054,1.3778753549235119,0.2871801930194415,0,0,0.2371474582064844,1.4605357476131438,0.22398121663878345,-0.5840472329896996,-0.6965119017191616,-0.9015056420705733,0.671705609284597,-0.9380595303748817,0.6619907452104249
2086,-0.12580834347129477,-0.12699761104801827,1.1393397480629894,-1.2994561890905665,-0.3502327865799409,0,0,-1.01014319085766,-0.13473800393942495,-0.20711612531924192,-0.28811464100032114,-0.7950764492186055,0.9629320850250978,-0.4706474756759366,0.5398479076310939,0.5286167411313221
2089,1.1192637752717554,-0.6753585763329861,-0.9044826526890308,-2.1606934531818633,-0.09528884371777822,0,1,1.011326308808998,-0.8905759308347111,-0.8941344264689562,1.4569994878537351,-0.5100971452608305,0.016286617386147933,1.179609016293675,1.3610376564221351,1.0669821996288231
2094,0.7675234723714265,-1.330933556437262,-0.07496471683800822,-0.693104271564486,0.3085384944746828,0,0,0.03710330214644744,-0.11999183659701554,0.06879161104215414,0.8034377348618782,-1.0859490980869735,1.0976629517682817,-0.6142747650672433,0.9364555778794379,0.13350077167107635
2097,-0.8178203008208808,0.35332378252839897,-1.8244262099585278,0.31972642048010974,-0.16643373267744793,0,0,0.8214236903964233,-0.7168788244182618,-0.38191940712008765,-0.6879792716300688,-0.5969703488877747,0.292236256571601,0.24280679291743515,-0.6924632517497922,0.2643615490789512
2101,-0.47607198732293726,0.35332378252839897,-1.4757267125548246,1.690327253692841,1.6115349248575028,0,0,1.3845124571843863,0.4116683332798215,-0.39014838010781033,-0.8982379604507875,-0.31678124164848387,-1.4743261434757284,0.5136623450653115,0.11599593755089532,1.3409430330433543
2102,-0.8178203008208808,-0.6753585763329861,0.7661102412251674,-1.4549973489349524,-0.635046556759269,0,0,0.03710330214644744,1.3924107267590733,0.6258906323222897,-0.614936810784303,1.2316090828370803,1.2316129047550872,0.1105286633448489,1.1360436722893832,-1.0041987089540745
2105,1.314778406025791,-1.330933556437262,-1.0163183575599082,-0.292449574440172,-1.3865905492959525,0,0,0.2371474582064844,-0.35542064855403677,-0.0874448578523723,-1.5822743156292907,-0.5778918278788014,-0.10358272546857172,1.3022919033183928,0.7564847780598157,0.0034986852422992805
2107,0.8146732995434496,-0.6753585763329861,-0.41674961872255323,0.6828905899096279,0.7182427387691169,0,0,-0.5810600156424354,-0.180324848505986,-0.08351451147813445,1.113118085877713,0.9561842494114074,0.8050532290332642,1.0806454712318265,0.2900808727199813,0.796182588252556
2110,-0.47607198732293726,1.1815388777494322,2.0335709940162663,-2.0323301599917416,0.41497286953563134,0,0,-0.5810600156424354,-0.21892886262028827,0.19624004842790596,-0.2587920434324929,-0.2759660705231877,-0.043132972469183246,2.042747590926841,0.3128337911715575,0.13350077167107635
2112,0.2232134927949859,-0.12699761104801827,-1.4348500594413707,-1.4509409739092967,-1.3849792441612974,0,0,-0.5810600156424354,0.4582966755323094,1.4547165899444778,0.8471060278583834,-0.09330397676444833,-0.10753575622950079,-1.5840473208152375,-1.421948124889075,-1.742619273403163
2116,0.28521067969178093,0.7855688599111644,0.6718462931411577,-0.0862922169439915,1.4259850945783534,0,0,-1.01014319085766,-0.7250889446233127,0.999878906213433,2.3382583959330336,-1.6742687303028836,-1.1176713700083631,0.6896921614121698,-0.35417403325951025,1.2035718383525928
2125,0.5142797363188308,0.7855688599111644,-1.670744762806988,-0.9551061777772253,1.380339271490786,0,0,-0.3718211221093984,-1.4916760956078439,0.7445479777182171,1.9075168431125802,1.425942390799122,0.24591061182741863,-1.0505472270753924,-2.134170108845811,-1.077353739793596
2129,0.7675234723714265,0.35332378252839897,0.5313447999534061,0.9902966121106841,2.191632576128369,0,0,1.198989298665269,-0.6158632552083498,-0.22935890704571565,1.067386345674763,1.2968250919157367,0.3878063064840392,0.7266829275630905,-0.5460336612441826,-0.2794283786561423
2131,0.4032192777986373,2.217504268346462,-0.1591890673105306,0.026915025916656378,-2.11418843274574,1,1,0.8214236903964233,1.3772848502315578,-0.466761164655554,-0.8769204619259703,0.7664425257158337,0.5476000898875976,1.8894870120262266,-0.6284117132474776,1.8980776964433006
2132,0.6193815468675493,-0.6753585763329861,0.6502946579370162,-0.02443975611704431,-0.007933316975543989,0,0,0.03710330214644744,0.9687829067124173,-1.60348228974427,0.07133378497215519,0.04663572445459442,0.003594495053747799,-0.08180410353710471,-0.3607544983453003,0.2643615490789512
2134,-0.20576521948721177,-0.12699761104801827,0.6138619628441975,0.3560541439935264,0.032744710757553946,0,0,2.106955642528715,-1.239229326950994,-0.35798664953645926,0.9361992119922647,-0.32618157872162684,1.5837830311169985,-1.6702435265637876,-1.109328934297316,0.2643615490789512
2136,0.28521067969178093,0.35332378252839897,1.025337138614312,-1.639242075098153,1.353054561812842,0,0,0.4344572759471336,0.1544388686870114,1.0878106034865551,-0.39798016981244494,-0.02485707049563006,-0.8055443047691622,-0.7011006268038615,0.06799133415750014,0.0034986852422992805
2142,0.5675226230525532,-0.6753585763329861,-0.5361712030395881,0.6310406094022482,1.8443597151005,0,0,0.6291732354290944,1.5064088418290442,0.332335751792493,-0.419493410298917,1.0754259825556636,-2.323681582873367,0.2309725004072104,1.3736967321756526,0.5286167411313221
2148,0.09223953619824254,0.7855688599111644,0.4691641276525024,-0.5286901681212803,-0.6285444748888244,0,0,0.6291732354290944,-1.0772310871706436,-0.2840778671746756,1.553789913148169,-0.3086664533546643,0.23564989512272483,-0.3549205211150986,-0.29525519111221465,0.0034986852422992805
2150,0.3451556622925206,1.5488924228663394,0.2396750543677038,0.3670318680558547,-1.9430541286834868,0,0,0.03710330214644744,0.12430044917600618,-0.5743299874224888,-0.46915159368215176,-0.41066416832911606,-0.7998680028435947,-0.09550500538620185,0.03016175776362974,0.0034986852422992805
2153,0.28521067969178093,1.1815388777494322,0.45331812480960704,1.1219520936330065,0.13403209967725815,0,0,-0.7937558706366962,-0.3213484624940561,-1.081445794499471,0.28592731128789756,0.2973783679578442,-0.7253843151520459,1.3425648590104933,-0.948657698127872,0.2643615490789512
2154,-1.6063101300825227,0.35332378252839897,0.5655060731340441,1.3714156316072237,-0.7896870699553398,0,0,-1.2304857101868159,-0.7678993088384327,0.082602832321911,-0.006373597548252292,-0.45047305423737705,0.33624105223383294,-0.16385583887654578,-0.8423003993806661,0.2643615490789512
2160,-1.6063101300825227,-0.12699761104801827,-0.719014216843841,0.1956837763951004,-0.7343203897176809,0,0,0.2371474582064844,2.439556459090254,-0.34621401506893346,-1.2459916519589702,-1.7461696355171739,0.6409982549017583,0.7481056397746846,1.0023831715918017,-0.2538848992833125
2162,0.4032192777986373,-1.330933556437262,0.3134076913779956,-0.5987927041455393,0.1350323816359763,0,0,1.011326308808998,-0.9857718528673177,-0.11542673967268524,-0.060245775613740116,-0.033002290153365706,-1.5487813771878713,-0.3191984177473375,1.7041425737145737,0.6619907452104249
2163,0.9502854880791819,-0.12699761104801827,1.0102518006226384,0.32099850803157276,0.3710780990310391,0,0,-0.7937558706366962,-1.096971856807953,-0.5899919169420178,0.3211330375954595,1.5924074348861705,-0.3274416733137472,-0.07256084560152676,-0.31914012082859167,-1.174343270674873
2168,0.022761109526782296,-0.12699761104801827,-0.3155627123868074,-0.8887643284379444,0.15044693693191355,0,0,-0.5810600156424354,1.0642961626353762,0.58732985733029,-0.7563186737433332,-1.3656612464312894,1.136526367735598,0.06296501876876187,0.5881957186431812,0.2643615490789512
2169,0.6699479846978064,1.5488924228663394,-1.6481147495368154,1.946211976465357,0.626043798052607,0,0,-0.3718211221093984,-0.22141767978203075,0.04117457803187763,0.6773929872126097,0.5209840002217079,-0.7204574988303447,-0.2602945262433283,-2.1937590025252405,0.5286167411313221
2173,0.3451556622925206,-0.12699761104801827,0.347202645439698,-0.856641601791545,-2.606443680334523,0,0,-1.01014319085766,-1.3156597930718363,0.1506218045876326,-0.5254486070576103,-0.4327810806350068,2.04079145878012,-0.04671074489239068,-0.5572823522623155,0.13350077167107635
2178,1.3888246268110969,1.5488924228663394,-0.20814873758571395,-0.5527047968985173,0.17725330439960682,0,0,0.2371474582064844,-0.38774678083636815,-0.29023010897086016,-1.612723678565621,-0.7695086086247079,-1.1467230324211233,-0.4402521008366413,-0.7890630906946787,-0.2538848992833125
2179,0.28521067969178093,0.7855688599111644,-1.9381908950345246,0.46646643446975805,0.3342460913250859,0,0,0.4344572759471336,1.5002816749218666,1.4539738267018725,-0.33361538394248014,0.05048741730510218,0.1521958935054693,0.6222604618220705,-1.1377425865049136,-1.2706963691851556
2180,0.2232134927949859,-0.6753585763329861,-1.1522328544818279,0.6461632530301956,-0.0304561573970805,0,0,0.6291732354290944,-1.4639291365709723,1.8200364601941144,0.6560071862898706,0.26241164926929517,1.1667397980060503,-0.9978037287306225,0.7047927060370972,-1.742619273403163
2183,1.0363259603184583,1.8929312549191972,0.9393911347213841,-1.4996102960426407,0.9224385869300513,1,0,0.6291732354290944,0.18702028232605947,0.3587538738779344,-0.5629386078945918,0.4030504248150096,-0.17626962153671602,1.9447483253569542,1.1074037464177502,1.4790873328445866
2191,0.5675226230525532,-2.195824283211745,-0.02908077057694082,1.1344963982532255,1.3809959934375216,0,0,1.5679880736599394,0.6010177973094354,0.6017710892705046,-0.5495274429079444,0.29405780709722273,1.3704286134003656,-0.5865737191241364,1.3431644242561922,0.9311828045133679
2195,-0.2902551749263215,0.35332378252839897,1.5055499883485635,1.8083860678758878,-0.18306916738764786,0,0,0.03710330214644744,1.2845923728161583,0.6665630255196148,1.5782642062702865,1.0617835142511913,0.36758988434765816,0.7771135977489398,0.5290544233252652,0.39607032621568317
2201,0.022761109526782296,-0.6753585763329861,0.2440869947228383,1.0959509119583053,-1.8172715952417107,0,0,-1.2304857101868159,-0.5371294518639627,0.7599254779811372,0.8988789430203675,-1.2208916885001933,-0.8259195585017983,-1.719663788350886,-1.7916909906024705,-0.3812432080550123
2203,-1.6063101300825227,0.7855688599111644,2.199789530065359,0.44526323617512664,-0.6355128585459449,0,0,-0.5810600156424354,-0.04203048982759382,0.8406552308408599,-1.3325679878175536,-1.8156631175220574,-0.7792557037468473,-0.41056990355827366,0.08492442130814855,-0.12563367254940278
2204,-0.5796911620952079,-0.12699761104801827,0.6896338854491157,0.7972575729732956,-1.5245335689386468,0,0,1.011326308808998,0.34143437139210087,-0.1249720143677234,-0.8691231247239309,-0.7901028183119198,-0.3494589623425849,-0.6059067202005722,-0.38250276916765513,-0.12563367254940278
2207,0.6193815468675493,-0.12699761104801827,0.8299308842738452,1.3883312162066372,-0.832997399301589,0,0,1.198989298665269,-0.35447155048449563,-1.0027389787183327,-0.16774618758429627,-2.026641353789542,-0.24283315292617189,0.4745781877317735,0.6469756106240875,0.5286167411313221
2208,0.022761109526782296,1.1815388777494322,1.3241108610923105,0.8201848022999435,-1.0009444385865196,0,0,-1.4550818847693265,0.4361159574843017,-1.8137154167626404,-0.9275403665575548,1.5486374751880483,0.781079467740673,0.5861455404375099,-0.2535586172368811,-1.3664048545900864
2214,-0.2902551749263215,-0.12699761104801827,-0.024045982012865293,-1.3952887227746575,0.6984818369430771,0,0,0.8214236903964233,0.8450370084390263,0.15218021699008363,0.42052992560797126,0.21277064312709507,-0.44950636073811195,0.1532196619304902,0.450746514411804,-0.12563367254940278
2216,-0.6927163234039646,0.7855688599111644,1.1279347139664389,-0.8758977932427643,0.40545503143410155,0,0,-1.01014319085766,-2.274442877469701,-0.5089142207472903,-0.22122868882978952,-0.35351051984633153,-1.6358802432996231,-0.4017606771170977,-0.929922825026927,0.39607032621568317
2222,0.45955041550622583,0.35332378252839897,0.11208813607303596,0.0766954628749522,1.1630922891056168,0,0,1.7495017103140669,-1.4976173266344062,0.8864151468611574,-0.7900289873191632,-0.5503985740174087,0.5599584888817238,0.4586346212902288,0.248356645064658,0.2643615490789512
2226,1.0781641876126884,0.7855688599111644,-0.3448022774595743,-0.8707049736339509,0.6600551246918204,0,0,-0.7937558706366962,-1.2255284544425018,2.3560957995934477,-0.034891881387716595,2.032915973490159,-1.104015702740205,0.72259748652489,-0.07908463863927696,-2.286022002632546
2229,0.9502854880791819,0.35332378252839897,1.250032135905823,-0.594721149536045,-0.9821195901460998,0,0,0.8214236903964233,1.6837826685527284,-1.2715688045162141,-0.2053210924514439,0.4082929345370769,-0.8626555380162426,0.8294295990294948,0.04185517895159235,-0.12563367254940278
2230,-0.2902551749263215,1.8929312549191972,-0.5104371768127103,0.6969591974793298,-1.7408867990305985,0,0,1.3845124571843863,-0.24622612300057575,0.6503208542436645,1.1950326300450889,0.8653955414250508,0.5245633798872774,0.1735187652867869,-1.3842475139759995,-1.5558538967816113
2233,0.8608141700188058,1.8929312549191972,-0.27532369287323155,0.49542183791432415,0.10109382915844893,0,0,-0.7937558706366962,0.2353089019193691,1.67163389915317,0.8623336619233691,-0.558695320114893,-0.4759145593962014,-0.06388797819651826,0.15990308064994146,-0.5076964062575164
2234,-1.3267103502166027,-1.330933556437262,0.38456357272027475,-1.8948709134785653,0.14937388069930338,0,1,-0.7937558706366962,-1.7392067254899994,0.3191920229069642,0.06035079909814487,-0.3916299255487586,1.1245256698749881,-1.5799147754007137,0.07191111869960744,0.9311828045133679
2236,0.2232134927949859,0.35332378252839897,-1.4757267125548246,-1.150441788669692,1.2435030517675365,0,0,-1.4550818847693265,-0.03821794459894742,-0.5082924575947055,0.612289681886694,0.40138683682917525,1.1225050302899324,0.7099654512112177,-1.6256458727208918,0.9311828045133679
2237,-0.47607198732293726,-0.12699761104801827,-0.8890010443582195,0.689307907266475,-0.7449751351144358,0,0,-1.01014319085766,0.304999781064066,-0.3463346968789255,0.06892697444064848,0.08615325522690771,1.520088770941635,-0.4412994410629048,-0.6041416575549612,-0.12563367254940278
2240,0.4032192777986373,0.35332378252839897,-2.5587577474113115,0.4525098649924915,1.6060024415239817,0,1,-0.5810600156424354,0.8706972455560035,1.142944763239249,-1.532178289494608,-0.5087458776124987,0.9052652337204066,-0.01450591232624816,0.009690732456789699,1.4790873328445866
2241,0.6193815468675493,-2.195824283211745,0.30487059102426856,2.098805813798506,0.615944988191584,0,0,0.03710330214644744,0.12518262723151302,-0.009293215049183165,0.5462356900313398,-0.556952813979872,0.11848090661350168,-0.5664826722682372,1.348905401076796,0.796182588252556
